OM27 clade	0.0661	0.07572	0.10999	0.15279	0.08957	0.16895	0.04695	0.18672	0.08304	0.15203	0.04571	0.04505	0.13002	0.05841	0.12417	0.14157	0.14312	0.23399	0.29711	0.16358	0.17034	0.14393	0.13104	0.15273	0.12096	0.07953	0.185	0.16982	0.11365	0.15574	0.11401	0.14658	0.16484	0.12125	0.26352	0.12275
Bryobacter	1.16668	0.8352	0.95632	0.95012	0.9013	0.65507	0.81748	0.76164	0.78043	1.27524	0.79983	0.85624	0.22227	0.65438	0.672	0.14032	0.2679	0.05432	0.1414	0.11602	0.23466	0.20671	0.17892	0.20427	0.45182	0.43146	0.70337	0.61838	0.64328	0.70048	0.54984	0.64655	0.34543	0.49096	0.51783	0.4329
Paludibaculum	0.16994	0.09295	0.09737	0.19546	0.27904	0.16141	0.1272	0.19358	0.2349	0.6074	0.12993	0.07223	0.13823	0.11649	0.06811	0.06158	0.06932	0.03952	0.06278	0.04504	0.08709	0.16404	0.06232	0.0328	0.12131	0.15246	0.07091	0.07463	0.09122	0.18001	0.03717	0.0873	0.03114	0.08845	0.1893	0.04619
Geobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02434	0.06008	0.07006	0.01219	0.04788	0	0	0	0	0	0	0	0	0	0.0139	0	0.00433	0	0	0.02861	0
Pelotalea	0	0.02996	0	0	0	0	0.0027	0	0	0	0	0	0.57277	0	0.00169	0.94109	1.61359	0.08891	0.23876	0.46358	0	0	0.02724	0	0.0055	0.07968	0	0.03502	0	0.35885	0.09972	0.07537	0	0.05604	0.27233	0
Candidatus Koribacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00203	0	0	0	0	0	0	0	0	0.00214	0.00253	0.00146	0.00221	0.00133	0.00354	0.00636	0.00227	0.00337	0.00241	0.00273	0.0014	0
Treponema	0	0	0	0	0.00041	0	0.00165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Teretinema	0	0	0	0	0.00109	0	0.003	0	0.00089	0.00135	0	0	0	0.00156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gracilinema	0	0	0	0	0	0	0	0.00103	0	0	0	0.00138	0	0.00052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00087	0	0	0.0026	0
Salinispira	0	0.00373	0.00572	0.00067	0.01059	0	0.006	0.00342	0	0	0.01926	0.01239	0.0021	0.00486	0.0044	0.00254	0.00159	0.00381	0.00086	0	0.0027	0.00234	0.00248	0	0.00484	0.00351	0.00785	0.01618	0.00295	0.01461	0.03309	0.00384	0.04881	0.02538	0.03361	0.02772
Spirochaeta 2	0.00274	0.13719	0.03754	0.01505	0.05877	0.00875	0.05595	0.02394	0.0266	0.10866	0.22531	0.10488	0.00371	0.02913	0.01474	0.02307	0.02342	0.00561	0.00111	0	0.00186	0.00252	0	0	0.04483	0.01421	0.01987	0.06473	0.00502	0.02309	0.08115	0.0103	0.16	0.04355	0.28775	0.06731
Blastocatella	0.03735	0.02495	0.09606	0.01213	0.01602	0.12896	0.00555	0.0041	0.05393	0.0229	0.01193	0.01515	0.05726	0.01005	0.05489	0.01248	0.01115	0.01437	0.02105	0.02176	0.03748	0.0135	0.00371	0.01372	0.06941	0.076	0.06108	0.01009	0.0493	0.01155	0.0179	0.04745	0.1126	0.0538	0.15187	0.06863
Spirochaeta	0.01193	0.01093	0.01334	0.03123	0.04438	0.03125	0.13139	0.06225	0.03407	0.03016	0.06025	0.04172	0	0.02774	0	0.00085	0	0	0	0	0	0	0	0	0	0	0	0.00286	0	0.02615	0	0	0	0	0	0
Haloplasma	0	0.0018	0.00352	0.00045	0.00068	0	0.0024	0	0.00106	0.00148	0.00074	0.00315	0	0.00295	0.00169	0	0	0	0	0	0	0	0	0	0.00143	0.00103	0	0.00305	0.00148	0	0.00272	0.00164	0.00102	0.00196	0.0024	0
Candidatus Megaira	0	0	0.00601	0.00135	0	0.0024	0.00645	0.00445	0.00195	0	0.00348	0.00295	0.00274	0.00382	0.00847	0.00106	0.00048	0	0.0016	0	0	0	0	0	0.02281	0.00278	0.00294	0	0	0	0.00544	0.00212	0	0	0	0.00924
Sphingopyxis	0.13101	0.03445	0.09913	0.14356	0.18146	0.22889	0.0297	0.24282	0.08036	0.06288	0.0467	0.20229	0.10145	0.13383	0.0122	0.12718	0.08494	0.07006	0.13945	0.06445	0.21067	0.22845	0.52894	0.16916	0.03888	0.17649	0.02773	0.0417	0.03366	0.0099	0.03264	0.05812	0.00877	0.05428	0.0148	0.04355
type III	0.05828	0	0.011	0	0	0	0.00195	0	0.0126	0	0.08235	0	0.00709	0.00347	0.01592	0.06877	0	0	0.00308	0.00435	0.00304	0.22306	0.01651	0.5677	0.02016	0.0555	0	0	0.00561	0.01791	0.06483	0.03271	0.14398	0.00781	0	0
Nitrosarchaeum	0	0	0	0	0	0	0	0	0	0	0	0	0.00387	0	0	0	0	0	0.00246	0.00603	0.00422	0.00396	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Nitrosotenuis	0	0	0	0	0	0	0	0	0	0	0	0	0.00274	0	0	0.00296	0	0	0.00086	0.00552	0.00506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
