Flavitalea	0.19334	0.12779	0.15413	0.14166	0.10362	0.18662	0.15874	0.15802	0.13589	0.07355	0.13692	0.17987	0.0158	0.04554	0.03301	0.01299	0.03385	0.03152	0.01285	0.01527	0	0.07228	0.04224	0.03122	0.14539	0.17617	0.04897	0.12562	0.07785	0.04296	0.0578	0.04012	0.15627	0.09309	0.35951	0.13074
Pseudoflavitalea	0	0	0	0	0	0.00782	0	0	0	0.02123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01182	0.03713	0	0	0	0	0	0	0	0	0	0.01093
Paraflavitalea	0.0116	0.00666	0.00718	0	0	0	0	0	0	0	0	0	0	0	0.01226	0.01099	0	0	0	0	0	0	0.01936	0	0.03956	0.1651	0	0.04761	0	0	0.02732	0	0.02649	0.01617	0.01024	0.03367
Flavihumibacter	0.0203	0.01598	0.0333	0.00698	0.02399	0.00879	0.01528	0.02431	0	0.00531	0.0347	0.1075	0.06004	0.00542	0	0.07896	0.05856	0.06107	0.1308	0	0.03419	0.98684	0.03696	0.00382	0.02363	0.07031	0	0.01587	0.0109	0.03819	0.01156	0.00419	0	0.03016	0.05461	0.0879
Agriterribacter	0.03093	0.04526	0.05943	0.07581	0.06908	0.10259	0.13243	0.16613	0.06847	0.02426	0.06939	0.03512	0.25514	0.06723	0.01604	0	0	0	0	0.00534	0	0.06468	0	0.00573	0.07912	0.18565	0.04026	0.15869	0.03581	0.05848	0.06516	0.02993	0.04701	0.06381	0.15472	0.08002
Pseudobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00616	0.01106	0	0	0	0	0	0	0	0	0	0
Mucilaginibacter	0	0.00333	0	0.04689	0	0.01173	0.00934	0.06281	0.03266	0.00986	0.00992	0.01171	0	0.01952	0	0	0	0.00591	0	0	0	0	0	0	0.00565	0.01738	0.01306	0.00926	0.02958	0.01313	0	0.02874	0.07946	0	0.01366	0.014
Aureispira	0	0	0	0	0	0	0	0	0	0	0.00743	0	0.00316	0	0	0.01099	0.0247	0	0.00454	0.01069	0.00877	0.00609	0	0.00319	0	0	0	0.01058	0	0	0.00841	0.0024	0	0.00656	0.00683	0.00131
Daejeonella	0.01643	0.02795	0.01959	0.03093	0.02303	0.02345	0.00509	0.03241	0.00421	0	0.01736	0.09472	0	0.04662	0	0	0	0.01378	0	0	0.00438	0.00913	0.00616	0	0.00822	0.01264	0	0	0	0	0	0	0.02251	0.01093	0.06485	0.02186
Sphingobacterium	0	0	0	0	0	0	0.00509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01557	0	0	0.0024	0	0	0	0
Albibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00437	0	0
Pseudopedobacter	0	0	0	0	0	0	0	0	0	0	0.00248	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00257	0	0	0	0	0	0	0	0.0053	0	0	0.0035
Heliimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00393	0	0
Lentimicrobium	0	0	0	0	0	0	0.00509	0	0	0	0	0	0	0	0.00189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01313	0.00525	0.00898	0	0	0	0
Arcticibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01281	0.00689	0	0	0	0	0.00264	0	0.00976	0.02844	0	0.01322	0	0	0.00631	0	0.05232	0.02054	0.05006	0.03892
Nubsella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TM7a	0.23491	0.53645	0.27887	0.26736	0.30704	0.15926	0.21901	0.78609	0.27285	0.15999	0.13755	0.12878	0.11929	0.62347	0.03867	0.29386	0.43093	0.43533	0.05745	0.08015	0.07014	0.06011	0.42416	0.47332	0.07553	0.17222	0.02829	0.07537	0.0794	0.0358	0.03468	0.07245	0.11919	0.18926	0.04323	0.14649
Thermoflexus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0.00229	0.00526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aggregatilinea	0.46982	0.03328	0.0431	0.10774	0.03454	0.07621	0.1129	0.01823	0.18014	0.0781	0.057	0.14262	0.00158	0.15614	0.00566	0	0.00274	0.00197	0.00227	0.00382	0	0	0	0	0.0036	0	0	0.00397	0	0.01909	0.03048	0.02874	0.00199	0.00087	0.00569	0
Acutalibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00701	0	0	0	0	0	0	0.00736	0	0	0	0	0.00175
Ellin6067	0.3422	1.17139	0.6074	0.5018	1.15619	0.81392	0.39134	0.2958	0.25807	0.10314	0.70691	0.63221	0.53559	1.07997	0.14998	0.74066	0.50593	0.7948	0.69026	0.93655	0.96695	0.59882	0.18304	0.37649	0.59745	1.26474	0.27531	0.12299	0.25223	1.46787	0.32055	0.16945	0.93297	0.66392	0.14334	1.20119
Mycoplasma	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerolinea	0.10731	0.01531	0.05747	0.10176	0.02687	0.07329	0.19354	0.11953	0.13169	0.03564	0.10284	0.06812	0	0.13445	0	0	0	0	0.00151	0	0	0.00228	0	0	0	0.00316	0	0.00264	0	0.12412	0	0.08263	0.00265	0.00438	0.02162	0.00087
Oligoflexus	0.0203	0.02728	0.02024	0	0.02015	0.0254	0.02716	0.02431	0.06847	0.01062	0.01921	0.02981	0.01185	0.01301	0.02642	0.005	0.0366	0.00886	0	0	0.00877	0.03728	0.01848	0	0.07037	0.05609	0.01197	0.01587	0.01712	0.02029	0.07776	0.02215	0.01789	0.0341	0.0239	0.03542
Bdellovibrio	0.02126	0.02861	0.02351	0.03691	0.02398	0.11822	0.03566	0.03242	0.00527	0.00379	0.00496	0.03087	0.02291	0.03144	0.0283	0.03598	0.01464	0	0.00832	0.0954	0	0.04717	0.16368	0.0637	0	0.02212	0	0	0.01401	0.00835	0.04835	0.00299	0	0	0	0.04284
Pseudobdellovibrio	0	0.01131	0.00849	0.02593	0.02686	0.01368	0	0.01216	0.01264	0.01593	0.0062	0.01277	0.02528	0.01627	0.00472	0	0	0	0	0	0	0.035	0.04752	0.00764	0.00771	0.01422	0	0	0.01246	0.04416	0	0.00299	0	0	0	0.00525
UTCFX1	0.05607	0	0.00653	0.02793	0.03838	0.01466	0.06027	0.01216	0.07479	0	0	0	0.00948	0.01193	0	0.01999	0.02561	0.0128	0.03024	0.01832	0	0	0	0	0	0	0	0	0	0.62773	0.01681	0.12814	0	0	0	0
Defluviitaleaceae UCG-011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0.00454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vampirovibrio	0	0	0	0.02294	0.02591	0	0	0.00405	0	0	0.00372	0	0	0.00217	0	0.004	0	0	0	0	0	0.00837	0	0	0	0	0	0	0	0	0	0	0.00596	0.00262	0	0
YC-ZSS-LKJ63	0	0	0	0.00698	0	0	0.01358	0.00608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Helicobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01299	0	0	0	0	0	0	0	0.01274	0	0	0	0	0	0	0.01156	0	0	0	0	0
Sphingobium	0.03286	0.19568	0.24099	0.21549	0.17654	0.56279	0.1528	0.38495	0.1222	0.18047	0.12081	0.20115	0.03713	0.05855	0.04433	0.31983	0.17292	0.20191	0.05821	0.04198	0.0561	0.21685	0.06072	0.22361	0.12175	0.1343	0.05877	0.041	0.08718	0.09428	0.39411	0.15808	0.14038	0.09179	0.02503	0.0446
Rhodomicrobium	0.08701	0.00932	0.01437	0.01496	0.01536	0.01856	0.04075	0.07496	0.03055	0.06066	0.05266	0.01809	0.01738	0.05205	0	0	0.02104	0.00788	0.07938	0.19616	0.00964	0.00685	0.00616	0.00637	0.00873	0	0	0.01455	0	0	0	0	0	0	0	0
Pedomicrobium	0.5027	0.48121	0.43041	0.47685	0.33774	0.27261	0.62393	0.58957	0.33393	0.67791	0.48881	0.29801	0.3539	0.44348	0.51503	0.16893	0.2278	0.18812	0.2094	0.11068	0.17796	0.13772	0.27104	0.22105	0.49935	0.68649	0.60505	1.12801	0.4017	0.24107	0.76299	0.2503	0.35426	0.40209	0.31173	0.35813
Aminobacter	0.06671	0	0.03919	0.11472	0.04222	0.03518	0.04329	0.09522	0.03792	0.20777	0.11027	0.02874	0	0.10735	0.01321	0	0.00915	0	0.00756	0	0.0149	0.03272	0.03168	0.02484	0.06165	0.04266	0.01632	0.01851	0	0.01432	0.01576	0.01377	0.01457	0.02667	0.04778	0.06908
Pseudorhodoplanes	0.174	0.13778	0.13453	0.21049	0.01727	0.11724	0.2623	0.17222	0.14958	0.18958	0.13879	0.15326	0.10981	0.17132	0.15564	0.006	0.07319	0.10932	0.01588	0.03206	0.02893	0.06924	0.07304	0.14526	0.28512	0.21093	0.11644	0.1415	0.14947	0.05609	0.19128	0.12274	0.18409	0.08786	0.1479	0.22128
Rhodoplanes	0.21075	0.56972	0.32395	0.22445	0.33582	0.26087	0.21816	0.17424	0.11482	0.30559	0.88099	0.2927	0.2125	0.24288	0.20564	0.08196	0.11709	0.13592	0.06123	0.03741	0.02016	0.05858	0.09944	0.11977	0.43975	0.37524	0.20242	0.3121	0.37523	0.12532	0.16079	0.11915	0.27546	0.60756	0.11833	0.34502
Bauldia	0.67092	0.64227	0.81246	0.55266	0.5776	0.37227	0.49575	0.44976	0.57622	1.50213	0.6623	0.59602	0.28911	0.73841	1.60829	0.21388	0.23695	0.30434	0.36288	0.2847	0.32524	0.14379	0.42768	0.33127	0.91345	1.11705	1.16439	0.70617	1.06807	0.4881	0.74301	1.41255	1.63485	1.23386	1.58254	1.01098
Thermomonas	0	0.03727	0	0.01097	0.01247	0.04299	0.01104	0.05267	0.00632	0.01062	0.03903	0.03619	0.01975	0.04988	0	0	0.02928	0.05516	0.01814	0	0	0.02434	0	0.0344	0.00257	0.05056	0	0	0	0.02625	0	0	0.00265	0.03802	0.05233	0.14736
OLB12	0.01643	0.03327	0.00849	0.06485	0.32718	0.10746	0.0348	0.09117	0.09902	0.21686	0.01178	0.03513	0.12403	0.0759	0.1	0.42079	0.05673	0.12114	0.48461	0.24043	0.4506	0.6087	0.23232	0.17138	0.05034	0.01659	0	0.00926	0.02647	0.23392	0.1156	0.00719	0.0245	0.03672	0.04437	0.07913
Hassallia	0.50656	0.16971	0.23577	0.67638	0.71001	0.95655	0.08234	0.34241	0.47194	0.24643	0.0985	0.31823	0.28597	0.95526	0.62445	0.10695	0.29734	0.25511	0.13987	0.04655	0.08064	0.73728	0.15312	0.11976	0.3252	0.19908	0.32537	0.43244	0.64457	0.40695	0.50445	0.19581	0.19731	0.14905	0.12857	0.43554
Rhodocytophaga	0	0	0	0	0	0	0	0	0	0	0	0	0.01185	0	0	0	0	0	0	0.00534	0	0	0.01496	0	0	0	0	0	0	0	0	0	0	0	0	0
Sporocytophaga	0	0.00732	0.01241	0	0	0.00684	0.01528	0.00608	0	0.00531	0.01053	0.01384	0.0158	0.00434	0	0.02999	0.0064	0.02758	0.01058	0.02519	0.00877	0.04033	0.00968	0	0.01079	0	0	0.00661	0	0.01313	0.0063	0.00599	0.00265	0.00656	0	0.00875
Algoriphagus	0.09957	0.44659	0.09404	0	0.30896	0.17293	0.01019	0.25528	0.0158	0.00531	0.01177	0.61624	0.0237	0.92709	0.06509	0.03299	0.17292	0.19797	0.06048	0	0.01929	0.11413	0.01232	0.00701	0.00976	0.00316	0.04244	0	0.0327	0.14559	0.00736	0	0.00464	0.02491	0	0.03587
Adhaeribacter	0	0	0.00457	0	0	0.00586	0	0.01216	0	0	0	0	0.0079	0	0.01038	0	0.04392	0.02068	0.02646	0	0.01315	0.12783	0.0044	0.00127	0	0	0	0	0	0.01671	0.00736	0	0.00331	0.00743	0	0.07958
Luteivirga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021	0	0	0	0	0
Larkinella	0	0	0	0	0.00192	0	0	0	0	0.00455	0	0	0	0	0	0	0.00732	0.00788	0	0.00153	0.00701	0	0.01584	0	0.00462	0	0	0	0	0	0	0	0	0	0	0.00262
Hymenobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00378	0	0.02191	0	0.01936	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudarcicella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00103	0	0	0	0	0	0.0021	0	0	0	0	0
Spirosoma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00732	0.01674	0	0	0.03244	0.02663	0.02376	0.01911	0	0	0	0	0	0	0	0	0	0.00131	0.01707	0
Siphonobacter	0	0	0	0	0	0	0	0	0	0	0	0	0.00474	0	0	0	0	0	0	0	0	0.02283	0.02816	0.02038	0	0	0	0	0	0	0	0	0	0	0	0
Leadbetterella	0	0	0	0	0	0	0	0	0	0.00758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lacihabitans	0	0.00399	0	0	0.01055	0	0	0.07294	0.00211	0	0.00991	0.00958	0.07109	0.00217	0	0.26287	0	0.0128	0.00907	0	0.02455	0.23359	0.04224	0	0	0	0	0	0	0.00477	0.02207	0	0	0.00262	0	0
Huanghella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arcicella	0	0.00732	0.00327	0	0	0.01172	0	0	0	0	0	0	0.04818	0	0	0.15592	0.02013	0.01871	0.00378	0.00305	0.05435	0.23815	0.1056	0.0465	0.00257	0	0	0	0	0	0.0021	0	0.00132	0.00087	0	0
Imperialibacter	0.00193	0.00466	0.01176	0.02993	0.01727	0	0.03056	0.00608	0.03793	0.04701	0.02107	0.01383	0.06951	0.01301	0.03584	0.01099	0.01647	0.01182	0.00454	0	0.02367	0.035	0.0264	0	0.05446	0.02054	0.00762	0.0119	0.0109	0	0.00841	0.00359	0.05363	0.12194	0.08874	0.02011
Dyadobacter	0.18077	0.01531	0.03396	0.0828	0.09882	0.128	0.01188	0.07294	0.03687	0.02957	0.00992	0.05108	0.07188	0.21903	0.02358	0.18891	0.0613	0.09258	0.04536	0.0145	0.07714	0.27544	0.198	0.30705	0.0036	0.00869	0.01197	0.01058	0.02803	0.03341	0.04834	0.01317	0.01059	0.00743	0.0091	0.03192
Runella	0.0029	0.00399	0.00914	0	0.0048	0.01075	0.00255	0.01216	0	0.00607	0	0	0.01817	0.00434	0	0.02299	0.01372	0.01576	0.01966	0.01679	0.03594	0.02967	0.01056	0.03759	0.00154	0	0	0	0	0	0	0	0	0	0	0
Persicitalea	0	0	0	0	0	0	0	0	0.00316	0.01137	0.0031	0	0.01027	0	0	0	0	0	0	0	0	0	0.00528	0.04013	0	0	0.00435	0	0	0	0	0	0	0	0	0
Rhabdobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01871	0	0.00458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pontibacter	0	0	0	0	0	0	0	0	0	0	0	0.00745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tellurirhabdus	0	0	0	0	0	0	0	0	0	0	0	0	0.00632	0	0	0	0	0	0	0.00305	0	0.00837	0	0.00191	0	0	0	0	0	0	0	0	0	0	0	0
Ohtaekwangia	0.80526	0.29949	0.47611	0.6624	0.4951	0.85395	0.47879	0.91779	0.92068	0.49819	0.3005	0.64925	0.35785	0.57901	0.7716	0.48577	0.37418	0.49542	0.24873	0.20457	0.12887	0.53183	0.26928	0.80839	0.71769	0.79315	0.90865	0.89131	0.94507	0.84611	0.64738	0.52155	0.39199	0.72074	0.34133	0.52125
Chryseolinea	0.68249	0.5005	0.30761	0.30328	0.39819	0.38984	0.60271	0.62402	0.25913	0.1782	0.15365	0.45233	0.37442	0.28299	0.50466	0.11394	0.44831	0.07977	0.17615	0.10915	0.23669	0.5927	0.21648	0.10894	0.16696	0.42975	0.70735	1.57896	0.81896	1.25066	1.49444	0.43173	0.08873	0.09354	0.08192	0.42722
endosymbionts	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01156	0	0	0	0	0
Marinoscillum	0.02127	0.00133	0	0	0.01343	0.00293	0.00849	0	0.00632	0.02881	0.05204	0.00851	0	0	0.01886	0.01199	0	0.00492	0	0	0.01315	0.01065	0.02552	0.00701	0.07963	0.00711	0.00435	0.01984	0	0.0537	0.01682	0.00539	0.01457	0.08217	0.08874	0.02449
Candidatus Amoebophilus	0	0	0	0	0	0	0	0	0	0	0	0	0.00237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00331	0	0	0
Candidatus Cardinium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00176	0.00127	0	0	0	0	0	0	0	0	0	0	0	0
Ekhidna	0	0	0.00131	0.02195	0	0	0	0	0	0	0	0	0	0.01626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neobacillus	0	0.00466	0.05552	0	0	0	0	0	0	0.01213	0.00744	0.03193	0	0	0	0.02799	0	0	0.00756	0	0.01227	0	0.0264	0.02866	0.06217	0.29703	0	0	0	0	0.01471	0	0.04569	0.02186	0.02275	0.05641
Sporosarcina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04897	0	0	0	0	0	0	0	0.0395	0	0	0	0	0	0	0.03468	0	0	0	0	0
Solibacillus	0	0	0.00457	0	0	0	0	0	0	0.00303	0.00434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00455	0
Lactiplantibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01399	0	0	0	0	0	0	0	0.02039	0	0	0	0	0	0	0.02207	0	0	0	0	0
Lactobacillus	0	0	0.00261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00829	0	0	0	0	0	0	0	0	0	0	0	0
Lysinibacillus	0.10537	0.05458	0.22206	0	0	0	0.01868	0	0.01369	0.14484	0.13196	0.08834	0	0.01084	0.01321	0.01199	0.00183	0	0	0	0	0	0	0	0.01747	0.03476	0.00544	0.01587	0	0.01313	0.01576	0.01497	0.02317	0.0083	0.01251	0.02317
Ureibacillus	0.0116	0.00666	0.03135	0.01896	0.00672	0.00684	0.03056	0	0.00948	0.0182	0.01673	0.01384	0.00316	0.03795	0.00566	0	0	0.00492	0	0	0	0	0	0	0.0113	0	0.00435	0.00397	0	0.00239	0.01471	0.01437	0.01126	0.00175	0.00796	0.00918
Rummeliibacillus	0	0	0	0	0	0	0	0.01013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00956	0	0	0	0	0	0	0	0	0	0	0	0
Fructilactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005	0	0	0	0	0	0	0	0.0121	0	0	0	0	0	0	0	0	0	0	0	0
Cohnella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01106	0	0	0	0	0	0	0	0.00219	0	0.00087
Tumebacillus	0	0.02529	0.18352	0	0	0	0	0	0	0.00455	0.02788	0.08195	0	0	0	0	0	0.00886	0.00302	0	0	0	0	0	0.05958	0.49927	0	0	0	0	0	0.0018	0.00331	0.02273	0.0512	0.07915
Ammoniphilus	0.00387	0	0.0209	0	0	0	0	0	0	0.01896	0.00681	0.01277	0.00869	0	0	0	0	0.02167	0	0	0	0.00685	0.03608	0	0.04111	0.20066	0	0	0	0	0	0	0.03244	0.02054	0.01593	0.05072
Leuconostoc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003	0	0	0	0	0.00438	0.00304	0	0.0051	0.00565	0.00237	0	0	0	0	0.00525	0.00599	0	0	0	0.00219
Weissella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00263	0.00761	0	0.01274	0.00411	0.00632	0	0	0.02803	0	0	0	0	0	0	0.00219
HT002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00573	0	0	0	0	0	0	0	0	0	0	0	0
Thermobacillus	0	0.00133	0.00392	0.00399	0.00192	0	0.01018	0.0081	0.00527	0.01592	0.00744	0	0	0.00867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00658	0.00265	0	0	0.00044
Peribacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02199	0	0	0.00832	0.0229	0.01315	0	0.01408	0.0344	0	0	0	0	0	0	0.00946	0	0	0	0	0
Mesobacillus	0	0	0.01698	0	0	0	0	0	0	0.03412	0.01178	0.01596	0.03081	0	0	0	0	0	0.00529	0	0	0.05859	0.21736	0.14143	0	0	0	0	0	0	0	0	0	0	0	0
Gottfriedia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00985	0	0	0	0	0.00792	0	0	0	0	0	0	0	0	0	0	0	0	0
Litchfieldia	0.03674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00463	0	0	0	0	0	0	0	0	0	0	0
Metabacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00151	0.01069	0	0	0	0.00637	0	0	0	0	0	0	0	0	0	0.0035	0	0
Schinkia	0	0	0.02025	0	0	0	0	0	0	0.01441	0.00248	0.00639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00175	0	0
Ferdinandcohnia	0	0	0.01894	0	0	0	0	0	0	0.0091	0.01239	0	0	0.00976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00719	0.02384	0	0	0.00787
Compostibacillus	0	0	0.00065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aeribacillus	0	0	0	0	0	0	0	0	0	0	0.00681	0.00639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paucisalibacillus	0	0	0	0	0	0	0	0	0	0	0.00681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Weizmannia	0	0	0	0	0	0	0.00255	0	0	0	0.00496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desemzia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03598	0	0	0	0	0	0	0	0.04587	0	0	0	0	0	0	0.06936	0	0	0	0	0
Priestia	0	0	0.00588	0	0	0	0	0	0	0	0	0	0	0	0	0.07996	0	0.01379	0	0.00305	0	0	0.02464	0.14142	0	0	0	0	0	0	0.04939	0	0	0	0	0
Paenibacillus	0	0	0	0	0	0.00293	0	0.01013	0	0	0	0	0.00237	0	0	0.007	0.00274	0	0	0	0.00701	0	0.0044	0.0293	0.00257	0.02686	0	0	0	0	0.01051	0	0.00795	0	0	0
Domibacillus	0.0174	0.01198	0.03266	0.01097	0	0	0.00594	0	0.01159	0.02426	0.01983	0.02235	0	0	0	0	0	0	0	0	0	0	0	0	0.0036	0.00711	0	0	0	0	0.00631	0	0.00662	0.00219	0.00796	0.00394
Aureibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06097	0	0	0.01361	0.00916	0.00877	0.01674	0.01408	0.11785	0	0.01264	0	0.00529	0	0	0.07146	0	0	0	0	0.00744
Niallia	0.0406	0.02662	0.06988	0	0	0	0.01613	0	0.02212	0.05991	0.05266	0.04364	0.00948	0	0.00943	0	0	0	0.0121	0	0	0.00989	0.02024	0.01401	0.02518	0.13509	0	0	0	0	0	0.00419	0.02185	0	0	0.03673
Heyndrickxia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00524	0	0
Fontibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00462	0	0	0	0	0	0	0	0.01126	0	0	0.00918
Vulcanibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00108	0	0	0	0	0.09223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Geobacillus	0.00097	0.01132	0.02939	0.04888	0.02303	0.01368	0.05348	0.06483	0.03898	0.02806	0.0223	0.01916	0.00237	0.03687	0.00566	0	0	0	0	0	0	0	0.00176	0	0.02466	0.03002	0.01415	0.00529	0.00778	0.00716	0.03153	0.02275	0.03841	0.0035	0.00796	0.01093
Parageobacillus	0.02803	0.03261	0.02939	0.03392	0.02111	0.01759	0.07895	0.03849	0.03582	0.03943	0.04709	0.06386	0	0.05205	0.01604	0	0	0.00295	0	0	0	0.0038	0	0	0.0262	0.04345	0	0.01058	0.00934	0	0.01997	0.01976	0.02847	0.01355	0.02844	0.01924
Aneurinibacillus	0	0	0.00784	0	0.00288	0	0.00679	0.01823	0.01159	0	0	0	0	0.00976	0.00283	0	0	0	0	0	0	0	0	0	0.00616	0.0079	0	0	0.00778	0	0.00736	0.01377	0.00464	0.00393	0.00796	0.00831
Alicyclobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00103	0	0	0	0	0	0.0021	0	0	0	0	0
Staphylococcus	0	0	0.02547	0	0	0	0	0	0	0	0	0	0	0	0	0.3988	0	0	0	0	0	0	0	0.43829	0	0	0	0	0	0	0.36468	0	0	0	0	0.00219
Aerococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00701	0	0	0	0	0	0	0	0	0	0	0	0
Planifilum	0.01353	0.01864	0.02809	0.02294	0.00768	0.01075	0.03565	0.01418	0.02107	0.01289	0.04771	0.03299	0	0.03036	0.01038	0	0	0	0	0	0	0.00457	0.00352	0.00255	0.00976	0.01817	0.00435	0.01058	0.0109	0	0.01471	0.00719	0.01523	0.0035	0.00796	0.01968
Caldalkalibacillus	0	0	0	0	0	0	0.0034	0	0	0	0	0	0	0.00325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00227	0	0	0.00152	0	0	0	0	0	0	0	0	0	0.0012	0	0	0	0.00262
Enterococcus	0	0	0.00718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00319	0	0	0	0	0	0	0	0	0	0	0	0
Pullulanibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0.00869	0	0	0	0	0	0	0	0	0.01446	0.03168	0.05988	0	0	0	0	0	0	0	0	0	0	0	0
Gorillibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
